Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
sakaku channel,Commercial,1000,"0.35,0.08,1.00,0.04,0.01,0.13,0.02,0.03,0.03,0.01,0.07,0.03",28,0.00,0.00,"Sitelinks, People also ask",
sec channel for directv,Informational,1000,"0.84,0.46,0.31,0.52,0.68,1.00,0.25,0.68,0.11,0.04,0.25,0.84",25,2.04,0.01,"Sitelinks, AI Overview, Image, Video, Related searches",177000
single channel hdmi modulator hdmi,"Informational, Transactional",1000,"1.00,1.00,0.88,0.88",3,0.00,0.00,"Sitelinks, Image, Video, Related searches, Popular products",1130000
sirius xm christmas channels 2024,Navigational,1000,"0.28,1.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",29,0.00,0.00,"AI Overview, Video, Related searches",99600
sirius xm xmas channels,Informational,1000,"0.02,1.00,0.66,0.03,0.01,0.01,0.01,0.00,0.01,0.01,0.01,0.02",26,0.00,0.00,"AI Overview, Image, Video, People also ask, Related searches",15000
smackdown channel,Informational,1000,"0.77,0.55,0.45,1.00,1.00,1.00,0.77,0.68,0.55,1.00,0.77,1.00",28,1.85,0.02,"Sitelinks, Image, Video, People also ask, Knowledge panel, Top stories, Related searches",9470000
snakaku channel,"Informational, Commercial",1000,"0.28,0.06,0.06,1.00,0.00,0.09,0.13,0.02,0.09,0.00,0.06,0.02",7,0.00,0.00,,379
sonic channel sonic birthday,"Informational, Commercial",1000,"1.00,0.00,0.00",25,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches, Popular products",6900000
story channel schedule,Informational,1000,"0.77,0.77,0.77,1.00,0.77,1.00,0.77,0.77,0.68,0.77,0.77,0.68",21,0.00,0.00,"Video, Related searches",753000000
sunrise senior living learning channel,Commercial,1000,"0.68,0.52,0.31,0.46,0.20,0.20,0.37,0.52,1.00,0.84,0.68,0.68",14,2.37,0.02,"Image, Image pack, Video, Related searches",3960000
superbox channel list,Informational,1000,"0.41,0.05,0.66,1.00,0.66,0.79,0.41,0.36,0.30,0.10,0.07,0.66",2,0.11,0.26,"Sitelinks, AI Overview, Image, Video, Related searches",901000
swing playboy channel,"Informational, Transactional",1000,"0.65,0.19,0.09,0.07,1.00,0.02,0.05,0.09,0.05,0.02,0.02,1.00",26,12.00,0.00,"Sitelinks, People also ask",1550000
sxm christmas channels,Informational,1000,"0.06,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",28,0.00,0.00,"AI Overview, Image, Video, Related searches",56600000
telegram adult channels,Commercial,1000,"0.55,0.55,0.62,0.62,1.00,0.30,0.13,0.55,0.45,0.62,0.81,0.30",26,0.00,0.00,People also ask,422000000
telegram big brother chat channel,Informational,1000,"1.00,0.00",23,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",11800000
telegram channel has no similar channels,Informational,1000,"1.00,0.00,0.00,0.00",24,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",29300000
the channel gardens,Informational,1000,"0.06,0.05,0.06,0.03,0.00,0.67,0.02,0.08,0.15,0.03,0.03,1.00",12,0.00,0.13,"Sitelinks, Image, Image pack, Video, People also ask, Knowledge panel, Related searches",71000000
the roku channel automotive shows,"Informational, Transactional",1000,"1.00,0.00,0.00,0.00",25,0.00,0.00,"AI Overview, Image, Video, People also ask",44700000
the weather channel villa urquiza buenos aires,"Navigational, Transactional",1000,"1.00,0.00",28,0.00,0.00,"Video, Related searches",8830
top channel tv,"Navigational, Commercial",1000,"0.55,0.55,0.62,0.36,0.82,0.62,0.62,1.00,0.82,0.82,0.82,0.45",30,0.00,0.00,"Sitelinks, Video, Related searches",5710000000
top youtube channels by subs,"Informational, Commercial",1000,"0.24,0.13,0.55,0.00,0.65,0.82,1.00,0.82,0.00,0.00,0.00,0.00",20,0.00,0.14,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",9
tran nhat phong channel,"Navigational, Transactional",1000,"0.45,0.34,0.34,0.30,0.04,0.04,0.04,0.30,1.00,0.65,0.55,0.45",27,0.00,0.00,"Image, Video, Related searches",2510000
travel channel schedule today,Informational,1000,"0.76,0.67,0.67,1.00,0.76,0.76,0.76,0.67,0.76,0.76,0.67,0.55",22,0.00,0.00,"Video, Related searches",1100000000
trutv is what channel,Informational,1000,"0.13,0.07,0.03,0.13,0.10,1.00,0.10,0.19,0.07,0.01,0.02,0.04",29,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Related searches",1220000
twitch auto collect channel points chrome,"Informational, Commercial",1000,"1.00,0.00,0.00,0.00",29,0.00,0.00,"Sitelinks, Video, Video carousel, Discussions and forums, Related searches",38200
u channel post,"Informational, Transactional",1000,"1.00,0.45,0.45,0.45,0.45,0.62,0.62,0.62,0.62,0.62,0.62,0.62",6,5.77,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",2630000000
vinyl j channel,"Informational, Transactional",1000,"0.68,0.68,0.46,0.31,0.25,0.46,0.31,0.46,0.68,0.46,0.68,1.00",22,0.53,0.88,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, Popular products",72900000
w a i n asmr boyfriend other channels,"Informational, Commercial",1000,"1.00,0.00,0.00,0.00,0.00",22,0.00,0.00,Related searches,233000
weather channel on direct tv,Informational,1000,"1.00,0.03,0.07,0.34,0.10,0.10,0.03,0.07,0.03,0.17,0.24,0.03",30,0.00,0.00,"AI Overview, Video, People also ask, Related searches",1900000
weather channel on dish,Informational,1000,"1.00,0.19,0.11,0.44,0.22,0.28,0.19,0.19,0.11,0.22,0.22,0.19",27,0.00,0.00,"Featured snippet, Sitelinks, Video, People also ask, Related searches",44400000
wetv channel schedule,Informational,1000,"1.00,0.16,0.37,0.05,0.05,0.84,0.05,0.00,0.16,0.00,0.00,0.00",26,0.00,0.00,"Sitelinks, Video, People also ask, Related searches",9960000
what channel do the cowboys play on today,Informational,1000,"1.00,1.00,0.46,0.11,0.03,0.00,0.00,0.00,0.00,0.00,0.46,1.00",30,2.53,0.03,"Featured snippet, Video, Top stories, Related searches",132000000
what channel grammys,Informational,1000,"0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",28,0.00,0.00,"AI Overview, Image, Video, Related searches",28900000
what channel is abc on in dish,Informational,1000,"0.25,0.12,0.45,0.05,0.25,0.45,0.55,0.45,0.83,0.05,0.25,1.00",23,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Related searches",42900000
what channel is abc tv on dish network,Informational,1000,"0.25,0.12,0.45,0.05,0.25,0.45,0.55,0.45,0.83,0.05,0.25,1.00",27,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",5090000
what channel is abc with dish,Informational,1000,"0.25,0.12,0.45,0.05,0.25,0.45,0.55,0.45,0.83,0.05,0.25,1.00",23,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Related searches",37000000
what channel is abc with dish network,Informational,1000,"0.34,0.55,0.55,0.25,0.15,0.34,0.55,0.45,0.83,0.05,0.25,1.00",25,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",20600000
what channel is american country music awards on,Informational,1000,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",19,0.00,0.00,"AI Overview, Video, Video carousel, Short videos, Related searches",915000000
what channel is auburn playing on today,Informational,1000,"0.34,0.66,0.07,0.07,0.10,0.28,0.17,0.00,0.00,0.00,0.28,1.00",24,2.25,0.05,"Video, People also ask, Top stories, Related searches",166000000
what channel is bears game on today,Informational,1000,"0.24,0.80,0.27,0.66,0.02,0.00,0.00,0.00,0.00,0.00,0.52,1.00",30,2.62,0.03,"Video, Top stories, Related searches",114000000
what channel is cbs sports on directv,Informational,1000,"0.84,1.00,0.51,0.51,0.47,0.47,0.30,0.37,0.23,0.47,0.67,0.67",30,0.00,0.00,"AI Overview, Video, Related searches",2940000
what channel is cbs with dish,Informational,1000,"0.41,0.80,0.67,0.37,0.37,0.54,0.67,0.09,0.15,0.04,0.30,1.00",27,0.00,0.00,"AI Overview, Image, Video, People also ask, Related searches",18600000
what channel is cma awards on tonight,Informational,1000,"0.03,1.00,0.03,0.00,0.01,0.00,0.01,0.04,0.02,0.01,0.02,0.02",24,0.00,0.00,"AI Overview, Video, Related searches",52900000
what channel is cw for directv,Informational,1000,"0.04,0.02,0.12,0.08,0.07,0.02,0.54,0.29,0.35,0.00,0.03,1.00",19,0.00,0.00,"AI Overview, Video, People also ask, Related searches",9
what channel is cw tv on directv,Informational,1000,"0.44,0.04,0.05,0.03,0.00,0.19,0.00,0.02,0.35,0.00,0.03,1.00",13,0.00,0.00,"AI Overview, Video, Related searches",848000
what channel is daytona 500 on,Informational,1000,"0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",29,0.00,0.01,"AI Overview, Video, Related searches",48300000
what channel is espn+ on directv,Informational,1000,"1.00,0.83,0.83,0.37,0.37,0.46,0.20,0.51,0.23,0.20,0.69,1.00",19,3.58,0.01,"Sitelinks, AI Overview, Video, People also ask, Related searches",1620000
what channel is football on dish today,Informational,1000,"1.00,1.00,0.83,0.45,0.20,0.04,0.01,0.01,0.01,0.01,0.25,0.83",22,2.27,0.00,"AI Overview, Video, Related searches",76200000
what channel is fox news on dish network,Informational,1000,"1.00,1.00,0.30,0.82,0.55,0.55,0.36,0.30,0.82,0.36,0.45,1.00",26,0.00,0.00,"AI Overview, Video, Related searches",15600000
what channel is fox on for dish,Informational,1000,"0.04,0.03,0.04,0.05,1.00,0.24,0.24,0.16,0.18,0.03,0.13,0.29",27,0.00,0.00,"AI Overview, Video, People also ask, Related searches",52400000
what channel is fox on in dish,Informational,1000,"0.10,0.07,0.24,0.03,1.00,0.24,0.02,0.00,0.08,0.03,0.13,0.29",28,0.00,0.00,"Featured snippet, Video, People also ask, Related searches",58600000
what channel is georgia game on,Informational,1000,"0.29,1.00,0.08,0.79,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.42",21,2.19,0.03,"Video, Video carousel, Top stories, Related searches",277000000
what channel is hallmark for directv,Informational,1000,"0.08,0.27,1.00,0.27,0.24,0.07,0.44,0.36,0.44,0.03,0.13,0.36",18,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",395000
what channel is hallmark on dish,Informational,1000,"0.25,1.00,0.80,0.20,0.16,0.16,0.12,0.12,0.12,0.16,0.20,0.20",22,0.00,0.00,"AI Overview, Image, Video, People also ask, Related searches",13200000
what channel is hallmark on dish network,Informational,1000,"0.24,1.00,0.80,0.24,0.20,0.16,0.13,0.13,0.16,0.20,0.20,0.24",21,0.00,0.00,"Sitelinks, AI Overview, Related searches",3700000
what channel is hgtv on directv,Informational,1000,"0.54,0.54,0.54,0.79,0.42,0.63,0.42,0.54,0.33,1.00,0.79,0.63",20,0.00,0.00,"AI Overview, Video, Related searches",362000
what channel is lifetime for directv,Informational,1000,"0.34,0.55,0.55,0.34,0.03,0.00,0.55,1.00,0.55,0.03,0.31,0.55",15,0.00,0.00,"AI Overview, Video, People also ask, Related searches",10
what channel is nfl network on directv,Informational,1000,"0.66,0.28,0.66,0.10,0.07,0.03,0.03,0.00,0.00,0.03,1.00,0.52",26,4.95,0.04,"AI Overview, Video, Related searches",3280000
what channel is penn state game on,Informational,1000,"0.10,0.28,1.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.24",25,0.00,0.01,"Video, People also ask, Top stories, Related searches",10
what channel is saturday night main event on,Informational,1000,"0.00,0.03,0.82,0.82,0.20,0.08,0.02,1.00,0.20,0.82,0.05,0.04",28,0.00,0.00,"Sitelinks, Video, People also ask, Knowledge panel, Related searches",712000000
what channel is sec network on dish,Informational,1000,"1.00,0.83,0.08,0.19,0.19,0.25,0.08,0.19,0.04,0.02,0.30,0.83",24,2.27,0.00,"AI Overview, Video, Related searches",10800000
what channel is tbs on dish,Informational,1000,"0.65,0.15,0.30,0.07,0.09,1.00,0.15,0.13,0.13,0.13,0.09,0.07",17,0.00,0.00,"AI Overview, Video, Related searches",32600000
what channel is the auburn game on today,Informational,1000,"0.67,1.00,0.04,0.06,0.06,0.24,0.15,0.00,0.00,0.00,0.09,0.44",24,1.81,0.04,"AI Overview, Video, Top stories, Related searches",9
what channel is the chicago bears game on,Informational,1000,"0.36,1.00,0.20,0.08,0.08,0.03,0.03,0.02,0.80,0.01,0.27,0.52",30,2.46,0.02,"Sitelinks, Video, Video carousel, Top stories, Related searches",134000000
what channel is the clemson football game on,Informational,1000,"0.42,0.82,1.00,0.03,0.02,0.02,0.00,0.02,0.00,0.00,0.12,0.15",18,1.94,0.02,"AI Overview, Video, Related searches",26400000
what channel is the commanders game on today,Informational,1000,"0.66,0.29,0.18,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.66",30,1.75,0.05,"AI Overview, Video, People also ask, Top stories, Related searches",49800000
what channel is the cw in dish,Informational,1000,"0.20,0.55,0.30,0.20,0.11,0.00,0.67,0.79,0.67,0.02,0.36,1.00",29,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches",8
what channel is the dallas game on,Informational,1000,"0.43,1.00,0.30,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.66",26,1.96,0.01,"AI Overview, Video, Video carousel, Related searches",142000000
what channel is the football game on monday night,Informational,1000,"0.28,0.05,0.28,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,1.00",22,1.71,0.02,"Video, Video carousel, Knowledge panel, Top stories, Related searches",386000000
what channel is the hallmark channel on directv,Informational,1000,"0.13,0.43,1.00,0.10,0.16,0.13,0.10,0.20,0.16,0.16,0.22,0.20",30,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",843000
what channel is the iowa game on,"Informational, Commercial",1000,"0.79,1.00,0.45,0.14,0.10,0.10,0.00,0.00,0.00,0.00,0.17,0.79",20,2.52,0.02,"Video, Video carousel, People also ask, Top stories, Related searches",8
what channel is the kansas city chiefs game on tonight,Informational,1000,"0.19,0.16,0.08,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.29,1.00",23,2.75,0.01,"Sitelinks, Video, Video carousel, People also ask, Top stories, Related searches",35300000
what channel is the mizzou game on today,Informational,1000,"0.44,1.00,0.44,0.13,0.24,0.36,0.01,0.00,0.00,0.00,0.04,0.80",15,2.11,0.02,"Video, Video carousel, People also ask, Related searches",4530000
what channel is the ou football game on today,Informational,1000,"0.35,1.00,0.12,0.02,0.00,0.00,0.00,0.01,0.00,0.00,0.23,0.16",23,2.16,0.04,"Video, People also ask, Top stories, Related searches",308000000
what channel is the ou game on today,Informational,1000,"0.54,1.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54,0.79",24,2.16,0.04,"Video, People also ask, Top stories, Related searches",762000000
what channel is the parade on,Informational,1000,"0.00,1.00,0.04,0.04,0.03,0.03,0.00,0.01,0.23,0.01,0.00,0.00",27,0.00,0.00,"AI Overview, Video, Related searches",276000000
what channel is the sugar bowl on today,Informational,1000,"0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",25,0.00,0.00,"AI Overview, Video, People also ask, Related searches",531000000
what channel is the texas longhorn game on today,Informational,1000,"1.00,0.14,0.14,0.19,0.03,0.00,0.03,0.03,0.06,0.00,0.11,0.22",29,2.51,0.07,"Video, People also ask, Top stories, Related searches",8220000
what channel is the ut game on,Informational,1000,"0.36,0.44,0.36,1.00,0.01,0.03,0.00,0.00,0.01,0.00,0.20,0.66",29,2.42,0.03,"AI Overview, Video, Related searches",176000000
what channel is the vikings game on tonight,Informational,1000,"0.36,0.13,0.24,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.13,1.00",27,0.00,0.03,"Sitelinks, AI Overview, Video, People also ask, Top stories, Related searches",102000000
what channel is warriors game on tonight,Informational,1000,"1.00,0.27,0.23,0.18,0.27,0.43,0.52,0.27,0.00,0.00,0.00,0.00",29,0.00,0.00,"Sitelinks, Video, Top stories, Discussions and forums, Related searches",343000000
what channel nebraska game on,Informational,1000,"0.23,0.05,0.07,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.04,1.00",23,2.01,0.03,"AI Overview, Video, People also ask, Top stories, Discussions and forums, Related searches",60300000
what channel number is abc for dish,Informational,1000,"0.25,0.12,0.45,0.05,0.25,0.45,0.55,0.45,0.83,0.05,0.25,1.00",23,0.00,0.00,"Sitelinks, AI Overview, Video, Related searches",39400000
what channel on dish network is abc,Informational,1000,"0.25,0.12,0.45,0.05,0.05,0.45,0.55,0.45,0.15,0.05,0.25,1.00",26,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",17800000
what channel the nebraska game on,Informational,1000,"0.23,0.03,0.04,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.04,1.00",24,2.01,0.03,"AI Overview, Video, People also ask, Top stories, Related searches",26900000
what channel thunder game on,"Informational, Commercial",1000,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",25,0.00,0.01,"Sitelinks, AI Overview, Video, People also ask, Top stories, Discussions and forums, Related searches",101000000
what channel.is the chiefs game on today,Informational,1000,"1.00,0.80,1.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",24,0.00,0.00,"Sitelinks, Video, People also ask, Top stories, Related searches",133000000
what channel.is the kansas city game on,Informational,1000,"0.66,0.80,1.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",26,0.00,0.00,"Video, People also ask, Top stories, Related searches",379000000
what channels are the lions game on,Informational,1000,"0.00,1.00,0.66,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",25,2.61,0.03,"Sitelinks, Video, People also ask, Top stories, Related searches",195000000
what happened to sv seeker channel,Informational,1000,"1.00,0.00,0.00,0.00",5,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches",129000
what is a channel,Informational,1000,"0.79,0.30,0.30,0.24,0.41,0.36,0.36,0.30,0.16,0.16,0.41,1.00",27,0.00,0.00,"Sitelinks, Image pack, Video, Video carousel, People also ask, Knowledge panel, Related searches",10
what is channeling in minecraft,Informational,1000,"0.31,0.38,0.46,0.69,0.52,0.69,1.00,0.85,0.69,0.31,0.31,0.38",29,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Short videos, People also ask, Discussions and forums, Related searches",356000000
what is the abc channel on dish network,Informational,1000,"0.25,0.12,0.45,0.05,0.25,0.45,0.55,0.45,0.83,0.05,0.25,1.00",24,0.00,0.00,"Sitelinks, AI Overview, Video, Related searches",5250000
what is the channel for fox on dish,Informational,1000,"0.07,0.01,0.24,0.03,1.00,0.24,0.24,0.04,0.04,0.01,0.13,0.29",24,0.00,0.00,"AI Overview, Image, Video, Related searches",11100000
what is the channel for lifetime on directv,Informational,1000,"0.25,0.12,0.45,0.05,0.03,0.83,0.55,1.00,0.55,0.03,0.31,0.55",19,0.00,0.00,"Sitelinks, AI Overview, Video, People also ask, Related searches",402000
what is the channel for tlc on directv,Informational,1000,"0.44,0.29,0.44,0.80,1.00,0.62,1.00,0.80,1.00,0.05,0.36,0.80",22,0.00,0.00,"AI Overview, Related searches",137000
what is the fox news channel on dish,Informational,1000,"0.54,0.79,0.20,0.08,0.41,0.54,0.20,0.24,0.79,0.07,0.07,1.00",23,0.00,0.00,"AI Overview, Video, Related searches",5700000
what is the hallmark channel for directv,Informational,1000,"0.16,0.24,1.00,0.30,0.24,0.13,0.55,0.44,0.55,0.03,0.16,0.44",20,0.00,0.00,"Sitelinks, AI Overview, Video, Related searches",158000
what is the weather channel on directv,Informational,1000,"1.00,0.55,0.45,0.82,0.30,0.61,0.36,0.36,0.23,0.45,0.23,0.36",22,0.00,0.00,"AI Overview, Video, People also ask, Related searches",1810000
what keywords are people using for there cat ai channel,Informational,1000,"1.00,0.00,0.00,0.00",16,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask",9320000
where did all the makeup channel go on youtube,Informational,1000,"1.00,0.00",22,0.00,0.00,"AI Overview, Image, Video, Video carousel, Related searches",999000000
who old is channel 9 news concetta callahan,Informational,1000,"1.00,0.00",16,0.00,0.00,"Image, Image pack, Video, People also ask, Related searches",8490
why can't i make forum channels on discord,Informational,1000,"1.00,0.00,0.00,0.00,0.00",28,0.00,0.00,"Sitelinks, AI Overview, Video, Discussions and forums, Related searches",374000
wii food channel error basket,"Informational, Transactional",1000,"1.00,0.00,0.00,0.00,0.00",29,0.00,0.00,"Sitelinks, Image pack, Video, Related searches",56
won't let me join party channel fortnite,Informational,1000,"1.00,0.00,0.00,0.00",24,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",355000
woocommerce fulfillment channel,"Informational, Transactional",1000,"1.00,0.00",25,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches, Ads bottom",327000
world record channel catfish,Informational,1000,"0.52,0.25,0.25,0.25,0.25,0.52,0.52,1.00,0.84,1.00,0.68,0.52",21,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, People also ask, Related searches",2950000
wsyr channel 9,Navigational,1000,"0.54,0.41,0.66,1.00,0.66,0.36,0.41,0.36,0.30,0.36,0.36,0.36",30,0.00,0.01,"Sitelinks, Video, Video carousel, Related searches",10
youtube change channel name,Informational,1000,"0.82,0.36,1.00,1.00,0.61,0.23,0.36,0.36,0.36,0.61,0.36,0.61",26,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",1820000000
