Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
sd cards for cameras,Commercial,2400,"0.44,0.66,0.24,0.18,0.29,0.35,0.29,0.44,0.44,0.35,0.81,1.00",30,0.28,0.93,"Sitelinks, Image, Video, Discussions and forums, Related searches, Popular products, Ads bottom",29700000
seattle traffic cameras,Informational,2400,"0.11,0.18,0.18,0.16,1.00,0.18,0.16,0.18,0.30,0.18,0.16,0.07",24,0.00,0.00,"Sitelinks, Image, Video, Related searches",10600000
security camera without wifi,Commercial,2400,"0.67,0.67,0.67,0.80,1.00,0.53,0.53,0.67,0.53,1.00,0.67,0.53",18,2.02,1.00,"Sitelinks, AI Overview, Image, Video, Discussions and forums, Related searches, Popular products",207000000
sewer camera and locator,"Informational, Transactional",2400,"0.10,0.13,0.24,0.44,0.81,0.66,1.00,0.35,0.29,0.29,0.44,0.24",20,4.26,1.00,"Image, Video, Discussions and forums, Related searches, Popular products",1070000
sewer cameras,"Informational, Transactional",2400,"1.00,0.44,0.81,0.53,0.12,0.23,0.09,0.12,1.00,0.67,0.23,0.67",24,3.18,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, Popular products",
smallest camera,"Informational, Transactional",2400,"0.43,1.00,0.54,0.54,0.35,0.54,0.30,0.54,0.35,0.43,0.54,0.35",17,0.35,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products",148000000
smile you're on camera,Informational,2400,"0.28,0.19,0.28,0.19,0.24,0.36,0.66,0.36,0.43,0.54,1.00,0.10",23,0.71,1.00,"Sitelinks, Image, Image pack, Video, Short videos, Discussions and forums, Related searches, Popular products",752000000
smoke alarm camera,"Informational, Transactional",2400,"1.00,0.43,0.66,0.66,0.66,0.15,0.28,0.08,0.24,0.15,0.07,0.24",10,0.60,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products, Ads bottom",34300000
snap snap camera,"Informational, Transactional",2400,"0.66,0.36,0.66,0.66,0.66,0.66,0.36,0.66,0.66,1.00,0.66,0.00",26,0.00,0.00,"Sitelinks, Image pack, Video, Video carousel, Related searches, Popular products, Ads bottom",8
solar trail camera australia,Commercial,2400,1.00,7,0.00,0.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Ads bottom",2550000
sony camera alpha 7,"Informational, Transactional",2400,"0.00,0.00,0.00,0.00,1.00,0.54,0.02,0.01,0.00,0.00,0.54,0.00",29,0.35,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",32900000
sony dsc w80 camera,"Informational, Transactional",2400,"0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.66,0.00,0.13,0.36",24,0.18,0.87,"Sitelinks, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",291000
sophia locke camera man full,Informational,2400,1.00,11,0.00,0.00,,1680000
south padre web cameras,"Informational, Transactional",2400,"0.07,0.03,0.10,0.02,0.19,1.00,0.44,0.29,0.44,0.00,0.03,0.19",29,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches",61300
spy camera in screws,"Informational, Transactional",2400,"0.00,0.02,0.03,0.02,0.03,0.03,1.00,0.16,0.16,0.00,0.04,0.10",4,0.23,0.56,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",7410000
tesla autopilot camera lidar test,"Informational, Transactional",2400,"0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",29,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Short videos, Related searches",117000
the babysitter behind the camera,"Informational, Transactional",2400,1.00,24,0.00,0.00,"Sitelinks, AI Overview, Image, Video, People also ask",17800000
time lapse camera,Commercial,2400,"1.00,0.24,0.24,0.28,0.24,0.43,0.28,0.36,0.54,0.28,0.36,0.36",27,2.00,0.96,"Sitelinks, Image, Video, Related searches, Popular products, Ads bottom",70400000
traffic cameras felton delaware,"Informational, Commercial",2400,"1.00,0.00",9,0.00,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",136000
travel camera,Commercial,2400,"0.45,0.83,0.83,1.00,1.00,0.66,0.55,0.66,0.66,1.00,0.83,0.45",21,0.33,1.00,"Sitelinks, Image, Video, Discussions and forums, Related searches, Popular products",1120000000
travel case for camera,"Informational, Transactional",2400,"1.00,0.75,0.75,0.75,0.75,0.75,0.75,0.50,0.50,0.50,0.25,0.00",22,0.63,0.95,"Sitelinks, Image, Video, Discussions and forums, Related searches, Popular products",285000000
trip check odot cameras,Navigational,2400,"0.00,1.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",29,0.00,0.00,"Sitelinks, Image, Video, Discussions and forums, Related searches",269000
types of cameras,"Informational, Commercial",2400,"0.53,0.68,0.68,0.84,0.53,0.68,0.84,0.68,0.53,0.68,1.00,0.84",27,0.30,0.11,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches, Popular products",4560000000
ubiquiti camera,"Navigational, Commercial",2400,"0.67,0.67,0.67,0.80,0.44,0.80,0.67,0.53,0.36,0.67,1.00,0.67",30,1.38,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products, Ads bottom",6450000
usb cable digital camera,Transactional,2400,"0.01,0.00,0.02,0.01,0.07,0.36,0.44,0.66,1.00,0.00,0.03,0.29",18,0.37,0.03,"Sitelinks, Image, Video, Discussions and forums, Related searches, Popular products",73300000
usb digital camera cable,"Informational, Transactional",2400,"0.01,0.00,0.02,0.01,0.07,0.36,0.44,0.66,1.00,0.00,0.03,0.29",19,0.37,0.03,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches, Popular products",71700000
utah traffic cameras,Informational,2400,"0.24,0.55,0.55,0.44,1.00,0.55,0.36,0.08,0.12,0.12,0.12,0.15",6,0.00,0.00,"Sitelinks, Image, Video, Video carousel, Related searches",18000000
wan2.2_fun_camera,"Informational, Transactional",2400,1.00,11,0.00,0.00,"Sitelinks, Video, Video carousel",764
why do cameras look zoomed out,Informational,2400,1.00,23,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",287000000
why is my back camera not working,Informational,2400,"0.55,0.44,0.44,0.55,0.65,1.00,1.00,1.00,1.00,1.00,1.00,1.00",23,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Related searches",1610000000
wifi trail camera,"Informational, Commercial",2400,"0.80,0.80,1.00,0.44,0.44,0.52,0.52,0.35,0.52,0.67,1.00,0.80",18,0.56,1.00,"Sitelinks, Image, Video, Related searches, Popular products",47100000
wildlife camera green,"Informational, Transactional",2400,1.00,3,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches, Popular products, Ads middle",74100000
wv511 camera,Navigational,2400,"0.02,0.04,0.10,1.00,0.02,0.02,0.03,0.03,0.03,0.03,0.02,0.03",29,0.00,0.00,"Sitelinks, Image, Video, Related searches",3010
xenon tube from disposable camera,Informational,2400,1.00,3,0.00,0.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches",142000
zmodo camera,Transactional,2400,"0.83,1.00,1.00,0.83,0.66,1.00,0.83,0.83,1.00,1.00,1.00,1.00",28,0.79,1.00,"Sitelinks, Image, Video, People also ask, Discussions and forums, Related searches, Popular products, Ads bottom",297000
110 camera,"Informational, Transactional",1900,"0.65,0.43,1.00,0.43,0.29,0.36,0.43,0.54,0.36,0.43,0.54,0.43",24,0.24,0.89,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",640000000
1969 camero,Informational,1900,"0.43,0.43,0.52,0.80,0.36,0.43,0.27,0.80,0.36,0.66,0.52,1.00",26,0.26,0.41,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches",22700000
360 camera for motorcycle,Commercial,1900,"0.66,0.44,0.44,0.27,0.27,0.52,0.52,0.66,0.80,0.66,1.00,0.66",21,0.33,1.00,"Sitelinks, Image, Video, Video carousel, Short videos, Related searches, Popular products, Ads bottom",33100000
4k security camera,Commercial,1900,"0.82,0.82,0.65,0.65,0.44,0.65,0.65,0.65,0.55,0.65,0.82,1.00",26,1.83,1.00,"Sitelinks, Image, Video, Related searches, Popular products",236000000
action camera body mount,"Informational, Transactional",1900,"1.00,0.67,0.67,0.67,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00",18,0.00,0.09,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",23300000
action camera head mount,"Informational, Transactional",1900,"1.00,0.75,0.75,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.00,0.00",29,0.55,0.62,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products",48200000
action camera microphone attachment,Commercial,1900,"1.00,1.00,1.00,1.00,0.67,0.67,0.67,0.67,0.00,0.33,0.00,0.00",10,0.00,0.03,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",2390000
adot cameras,Informational,1900,"0.53,1.00,0.53,0.53,0.44,1.00,0.44,0.27,0.36,0.36,0.27,0.44",30,0.00,0.00,"Sitelinks, Image, Video, Video carousel, Related searches",538000
annke camera,"Navigational, Transactional",1900,"0.66,0.79,0.66,0.66,0.66,0.79,1.00,0.54,1.00,0.66,0.79,0.66",26,0.82,1.00,"Sitelinks, Image, Video, People also ask, Related searches, Popular products, Ads bottom",613000
aosu security cameras,Commercial,1900,"0.03,0.00,0.00,0.02,0.13,0.44,0.53,0.53,0.29,0.81,1.00,0.66",29,1.09,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products, Ads bottom",298000
arlo essential outdoor camera,"Navigational, Transactional",1900,"0.54,0.66,0.79,0.66,0.66,1.00,0.79,0.79,1.00,1.00,1.00,0.66",29,0.59,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches",1410000
astrophotography camera,Commercial,1900,"0.79,0.66,0.79,0.79,0.79,0.79,0.36,0.54,0.54,0.79,0.79,1.00",20,0.36,0.79,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches, Popular products",8130000
aura camera,Informational,1900,"0.66,0.52,0.52,0.44,0.44,0.52,0.52,0.52,0.44,1.00,0.66,0.44",17,1.90,0.36,"Sitelinks, AI Overview, Video, Discussions and forums, Related searches",227000000
avigilon camera,"Navigational, Transactional",1900,"1.00,1.00,0.79,0.79,0.55,1.00,0.55,0.55,0.79,0.79,1.00,0.55",28,4.62,1.00,"Sitelinks, Video, Discussions and forums, Related searches, Popular products, Ads top, Ads bottom",826000
baby car camera,Commercial,1900,"0.80,0.52,0.24,0.80,0.27,1.00,0.27,0.27,0.27,0.66,0.80,0.66",30,0.00,0.00,"Sitelinks, Image, Video, Related searches, Popular products",731000000
backup camera suv window mount,"Informational, Commercial",1900,1.00,13,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products",43800000
beginner photography camera,Commercial,1900,"0.65,0.30,1.00,0.54,0.22,0.35,0.30,0.35,0.65,0.19,0.30,0.19",30,0.32,1.00,"Sitelinks, Image, Video, Discussions and forums, Related searches",58400000
best camera for beginner photography,Commercial,1900,"0.36,0.67,0.44,0.27,0.53,0.36,0.20,0.67,1.00,0.44,0.44,0.67",30,0.41,1.00,"Sitelinks, AI Overview, Image, Video, Related searches, Popular products, Ads bottom",155000000
best camera for professional photography beginners,Commercial,1900,"0.65,1.00,1.00,0.55,0.55,0.44,0.65,0.65,0.44,0.44,0.65,0.65",15,0.38,1.00,"Sitelinks, AI Overview, Image, Video, Related searches, Popular products",97200000
best camera for streaming,Commercial,1900,"0.79,0.66,0.66,1.00,1.00,0.79,0.79,0.66,0.79,1.00,0.66,0.55",24,0.56,1.00,"Sitelinks, AI Overview, Video, Video carousel, Related searches, Popular products",956000000
best camera settings rocket league,Commercial,1900,"0.84,0.84,0.84,1.00,0.84,0.84,0.56,0.44,0.84,0.65,0.56,0.44",20,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Video carousel, Discussions and forums, Related searches",5850000
best cameras for videography,Commercial,1900,"0.27,1.00,0.27,0.66,0.52,0.36,0.44,0.36,0.80,0.66,0.24,0.24",30,0.43,1.00,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",590000000
best cameras for vlogging,Commercial,1900,"0.07,0.08,0.08,0.16,0.07,0.08,0.04,0.16,0.10,0.29,0.04,1.00",25,0.36,1.00,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches, Popular products",12900000
best canon camera for beginners,Commercial,1900,"1.00,0.52,0.43,0.36,0.23,0.18,0.23,0.27,0.18,0.23,0.27,0.36",17,0.43,1.00,"Sitelinks, AI Overview, Image, Video, Related searches, Popular products",
best canon camera for photography,Commercial,1900,"0.83,1.00,1.00,0.65,0.55,0.65,0.65,0.65,0.55,0.65,0.55,0.55",28,0.48,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, Related searches, Popular products, Ads bottom, Ads middle",115000000
best cellular game camera,Commercial,1900,"0.24,1.00,0.30,0.24,0.13,0.19,0.04,0.19,0.07,0.13,0.13,0.15",24,0.79,1.00,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches, Ads bottom, Ads middle",105000000
best cheap camera,Commercial,1900,"0.55,0.45,0.83,0.83,1.00,0.55,1.00,1.00,0.55,0.34,0.65,0.83",30,0.30,1.00,"Sitelinks, Image, Video, Related searches, Popular products",2020000000
best digital camera for travel,Commercial,1900,"0.27,0.52,0.52,1.00,0.27,0.44,0.44,0.52,0.66,0.52,0.52,0.44",21,0.48,1.00,"Sitelinks, AI Overview, Image, Video, Related searches",541000000
best game camera,Commercial,1900,"0.83,0.65,0.83,0.55,0.25,0.30,0.16,0.45,0.45,1.00,1.00,1.00",30,0.69,1.00,"Sitelinks, AI Overview, Image, Video, Related searches, Ads bottom, Ads middle",1550000000
best handlebar accessory for dji action 5 pro camera,Commercial,1900,"1.00,0.00",5,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products, Ads bottom",10
best mirrorless camera for beginners,Commercial,1900,"0.66,1.00,0.66,0.44,0.44,0.36,0.44,0.52,0.27,0.52,0.66,0.66",28,0.43,1.00,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Related searches, Popular products",25800000
best mirrorless cameras,Commercial,1900,"0.67,0.67,0.44,0.52,0.24,0.28,0.35,0.35,1.00,0.80,0.44,0.28",21,0.37,0.98,"Sitelinks, AI Overview, Image, Video, People also ask, Related searches, Popular products",22800000
best point and shoot film camera,Commercial,1900,"0.55,0.83,1.00,0.66,0.45,0.66,0.66,1.00,0.83,0.83,0.55,0.45",30,0.69,1.00,"Sitelinks, AI Overview, Image, Video, Related searches, Popular products",144000000
best security cameras without subscription,Commercial,1900,"0.44,0.82,0.65,0.44,0.44,0.65,0.65,0.44,0.55,1.00,0.82,0.55",30,1.88,1.00,"Sitelinks, AI Overview, Image, Image pack, Video, Video carousel, Related searches, Ads bottom, Ads middle",344000000
best skate. camera settings,Commercial,1900,1.00,24,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Short videos, Discussions and forums, Related searches",9550000
best underwater photography cameras,Commercial,1900,"0.80,1.00,1.00,1.00,0.80,0.80,0.44,0.53,0.67,0.00,0.00,0.00",15,0.49,1.00,"Sitelinks, Image, Video, Related searches",11600000
best videography cameras,Commercial,1900,"0.54,0.54,1.00,0.36,0.04,0.05,0.20,0.54,0.16,0.20,0.65,1.00",30,0.40,1.00,"Sitelinks, AI Overview, Image, Video, Related searches, Popular products",643000000
bird house with camera,Commercial,1900,"0.29,1.00,0.65,0.36,0.22,0.29,0.43,0.65,0.43,0.22,0.20,0.16",26,0.63,1.00,"Sitelinks, Image, Image pack, Video, Related searches, Popular products, Shopping ads, Ads bottom",253000000
birdhouse with camera,Commercial,1900,"0.27,1.00,1.00,0.27,0.36,0.44,0.44,0.80,0.66,0.24,0.24,0.16",28,0.71,1.00,"Sitelinks, Image pack, Video, Related searches, Popular products",5620000
black dot camera iphone,Informational,1900,"0.13,0.04,0.19,0.03,0.28,0.36,0.43,0.36,0.43,0.00,0.04,1.00",30,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Short videos, Related searches",252000000
blind spot camera for lane change,"Informational, Transactional",1900,1.00,4,0.00,0.00,"Sitelinks, AI Overview, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",26000000
blind spot electronic camera for lane change,"Informational, Transactional",1900,1.00,10,0.00,0.00,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",5250000
blink mini camera cover hidden,"Informational, Transactional",1900,"1.00,0.00",25,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",10
blowing rock north carolina live camera,"Informational, Commercial",1900,"0.18,0.18,0.24,0.53,1.00,0.18,0.18,0.18,0.15,0.18,0.18,0.24",12,0.00,0.00,"Image pack, Video, Video carousel, Related searches",10
camera ad script,"Informational, Transactional",1900,1.00,13,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Related searches, Ads bottom",78300000
camera application logo,Informational,1900,"0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.29,1.00,0.00,0.03,0.66",22,0.00,0.00,"Image, Image pack, Video, Related searches",1620000000
camera bag purse,Commercial,1900,"0.53,0.80,1.00,0.67,0.36,0.53,0.53,0.44,0.44,0.44,0.53,0.44",13,0.73,1.00,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches, Popular products",37100000
camera battery,"Informational, Transactional",1900,"0.55,0.34,0.83,0.55,0.45,1.00,0.65,0.83,1.00,0.45,0.83,0.65",17,0.61,0.82,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",665000000
camera battery charger,"Informational, Transactional",1900,"0.44,0.44,0.55,0.44,0.55,0.65,0.65,1.00,0.65,0.65,1.00,0.65",17,0.38,0.92,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",308000000
camera body,Commercial,1900,"0.03,0.03,0.02,1.00,0.02,0.04,0.03,0.03,0.03,0.03,0.06,0.10",23,0.47,0.27,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",762000000
camera connect,Informational,1900,"1.00,0.08,0.10,0.10,0.05,0.10,0.08,0.10,0.07,0.07,0.10,0.13",18,0.72,0.02,"Sitelinks, AI Overview, Image pack, Video, Video carousel, Related searches",2810000000
camera corner,Commercial,1900,"0.65,0.65,1.00,0.65,0.55,0.65,0.65,1.00,0.82,0.65,0.82,0.65",25,1.67,0.04,"Sitelinks, Image, Video, Local pack, Related searches, Popular products, See results about",392000000
camera crossbody bag,Commercial,1900,"0.54,0.65,1.00,0.29,0.13,0.29,0.54,0.22,0.16,0.16,0.43,0.22",16,0.73,1.00,"Sitelinks, Image, Image pack, Video, Discussions and forums, Related searches, Popular products",24800000
camera d4s,"Informational, Transactional",1900,"0.03,0.00,0.02,0.01,0.01,0.01,1.00,0.44,0.00,0.00,0.03,0.66",17,0.54,0.90,"Sitelinks, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",1070000
